product_id,brand,gender,category,master_category,sub_category,article_type,mrp,price,discount,discount_type,discount_display_label,coupon_discount,best_price,rating,rating_count,list_views,inventory,available,sizes,has_multiple_sizes,snapshot_date,season,is_fast_fashion,promotion_tags,has_promotion,year,preferred_delivery_tag,delivery_promise,source_sort
32330113,Sangria,Women,Ethnic Dresses,Apparel,Dress,Ethnic Dresses,3499,734,2765,1.0,(79% OFF),257.0,477.0,4.800000190734863,20,0,3,True,"XS,S,M,L,XL,XXL",True,2026-01-22,Summer,False,Crazy_Deal|Festive_Price_Crash,True,2025,EXPRESS,Delivery By Jan 24,recommended
29956547,StyleCast x Revolte,Women,Dresses,Apparel,Dress,Dresses,3499,1539,1960,1.0,(56% OFF),350.0,1189.0,4.081578731536865,760,0,148,True,"S,M,L",True,2026-01-22,Summer,True,Festive_Price_Crash|GST_Benefit_Included|Crazy_Deal|Myntra_Unique,True,2024,EXPRESS,Delivery By Jan 24,recommended
38581183,THREAD BOX,Women,Ethnic Dresses,Apparel,Dress,Ethnic Dresses,2699,774,1925,1.0,(Rs. 1925 OFF),194.0,580.0,0.0,0,0,122,True,"XS,S,M,L,XL,XXL,3XL",True,2026-01-22,Winter,False,,False,2025,EXPRESS,Delivery By Jan 25,recommended
30685109,StyleCast,Women,Dresses,Apparel,Dress,Dresses,1649,742,907,1.0,(55% OFF),260.0,482.0,3.987179517745972,3510,0,2888,True,"S,M,L",True,2026-01-22,Summer,True,Festive_Price_Crash|Crazy_Deal|Myntra_Unique,True,2024,EXPRESS,Delivery By Jan 24,recommended
31375705,Claura,Women,Dresses,Apparel,Dress,Dresses,2899,666,2233,1.0,(77% OFF),167.0,499.0,4.330275058746338,8284,0,1491,True,"S,M,L,XL,XXL",True,2026-01-22,Summer,True,Festive_Price_Crash|Crazy_Deal,True,2024,EXPRESS,Delivery By Jan 24,recommended
25323250,StyleCast,Women,Dresses,Apparel,Dress,Dresses,3099,1146,1953,1.0,(63% OFF),350.0,796.0,4.164620876312256,4155,0,677,True,"S,M,L,XL",True,2026-01-22,Winter,True,Crazy_Deal|Festive_Price_Crash|GST_Benefit_Included|Myntra_Unique,True,2023,EXPRESS,Delivery By Jan 24,recommended
31386516,StyleCast,Women,Dresses,Apparel,Dress,Dresses,2299,1057,1242,1.0,(54% OFF),350.0,707.0,3.745185136795044,675,0,111,True,"S,M,L",True,2026-01-22,Summer,True,Crazy_Deal|Festive_Price_Crash|Myntra_Unique,True,2024,EXPRESS,Delivery By Jan 24,recommended
21777996,aayu,Women,Dresses,Apparel,Dress,Dresses,1999,487,1512,1.0,(Rs. 1512 OFF),171.0,316.0,4.377349853515625,13086,0,461,True,"S,M,L,XL",True,2026-01-22,Summer,True,,False,2023,EXPRESS,Delivery By Jan 24,recommended
29814994,StyleCast,Women,Dresses,Apparel,Dress,Dresses,3549,1597,1952,1.0,(55% OFF),350.0,1247.0,3.85401463508606,685,0,55,True,"S,M,L,XL",True,2026-01-22,Summer,True,GST_Benefit_Included|Festive_Price_Crash|Crazy_Deal|Myntra_Unique,True,2024,EXPRESS,Delivery By Jan 24,recommended
31080404,Claura,Women,Dresses,Apparel,Dress,Dresses,2899,666,2233,1.0,(77% OFF),167.0,499.0,4.301919937133789,4584,0,616,True,"S,M,L,XL,XXL",True,2026-01-22,Summer,True,Festive_Price_Crash|Crazy_Deal,True,2024,EXPRESS,Delivery By Jan 24,recommended
31831419,StyleCast x Revolte,Women,Dresses,Apparel,Dress,Dresses,4199,1637,2562,1.0,(61% OFF),350.0,1287.0,4.450819492340088,122,0,67,True,"S,M,L",True,2026-01-22,Fall,True,Festive_Price_Crash|Crazy_Deal|GST_Benefit_Included|Myntra_Unique,True,2024,EXPRESS,Delivery By Jan 24,recommended
